Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
AO090038000175-T,Cytoplasm,,0.5672000050544739,0.1679999977350235,0.019899999722838402,0.37549999356269836,0.11969999969005585,0.0012000000569969416,0.20160000026226044,0.24609999358654022,0.18080000579357147,9.999999747378752e-05
AO090038000191-T,Cytoplasm,,0.6097000241279602,0.1776999980211258,0.01489999983459711,0.45329999923706055,0.12219999730587006,0.002400000113993883,0.1860000044107437,0.24789999425411224,0.15700000524520874,9.999999747378752e-05
AO090038000195-T,Cytoplasm,,0.6154000163078308,0.16169999539852142,0.030300000682473183,0.4345000088214874,0.1437000036239624,0.0017000000225380063,0.23499999940395355,0.24379999935626984,0.1386999934911728,9.999999747378752e-05
AO090038000201-T,Cytoplasm,,0.6310999989509583,0.14749999344348907,0.03280000016093254,0.4169999957084656,0.14090000092983246,0.002899999963119626,0.17149999737739563,0.2280000001192093,0.16050000488758087,0.00019999999494757503
AO090038000209-T,Cytoplasm,,0.646399974822998,0.121799997985363,0.030400000512599945,0.43720000982284546,0.12919999659061432,0.004900000058114529,0.14139999449253082,0.2483000010251999,0.12790000438690186,0.00019999999494757503
AO090038000212-T,Cytoplasm,,0.620199978351593,0.133200004696846,0.035100001841783524,0.3885999917984009,0.14890000224113464,0.0026000000070780516,0.18070000410079956,0.21119999885559082,0.15240000188350677,9.999999747378752e-05
AO090038000214-T,Cytoplasm,,0.6269000172615051,0.14890000224113464,0.0272000003606081,0.43650001287460327,0.16220000386238098,0.0019000000320374966,0.21170000731945038,0.2581999897956848,0.13199999928474426,0.00019999999494757503
AO090038000215-T,Cytoplasm,,0.6521999835968018,0.12790000438690186,0.043699998408555984,0.40380001068115234,0.1428000032901764,0.002099999925121665,0.14270000159740448,0.19059999287128448,0.13830000162124634,9.999999747378752e-05
AO090038000223-T,Cytoplasm,,0.597599983215332,0.1459999978542328,0.021199999377131462,0.43309998512268066,0.14790000021457672,0.0017999999690800905,0.16269999742507935,0.26440000534057617,0.12919999659061432,9.999999747378752e-05
AO090038000228-T,Cytoplasm,,0.654699981212616,0.15080000460147858,0.014299999922513962,0.4731999933719635,0.13099999725818634,0.0017999999690800905,0.19460000097751617,0.2021999955177307,0.12210000306367874,9.999999747378752e-05
