Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
AO090026000003-T,Cytoplasm,,0.6407999992370605,0.15410000085830688,0.015200000256299973,0.4343999922275543,0.1282999962568283,0.0015999999595806003,0.15569999814033508,0.259799987077713,0.13410000503063202,9.999999747378752e-05
AO090026000043-T,Cytoplasm,,0.5228999853134155,0.1266999989748001,0.0925000011920929,0.4032000005245209,0.11749999970197678,0.004800000227987766,0.14920000731945038,0.14730000495910645,0.1289999932050705,9.999999747378752e-05
AO090026000063-T,Cytoplasm,,0.6470000147819519,0.12770000100135803,0.04989999905228615,0.4948999881744385,0.1843000054359436,0.0032999999821186066,0.19040000438690186,0.21690000593662262,0.18000000715255737,0.00019999999494757503
AO090026000072-T,Cytoplasm,,0.5787000060081482,0.16089999675750732,0.07490000128746033,0.40689998865127563,0.12380000203847885,0.0017999999690800905,0.17739999294281006,0.12479999661445618,0.10999999940395355,9.999999747378752e-05
AO090026000083-T,Cytoplasm,,0.598800003528595,0.15160000324249268,0.01860000006854534,0.4666999876499176,0.10180000215768814,0.0020000000949949026,0.23360000550746918,0.2669000029563904,0.14810000360012054,9.999999747378752e-05
AO090026000102-T,Cytoplasm,,0.6377999782562256,0.1462000012397766,0.01850000023841858,0.3418000042438507,0.13259999454021454,0.003100000089034438,0.15860000252723694,0.30799999833106995,0.15629999339580536,9.999999747378752e-05
AO090026000103-T,Cytoplasm,,0.5950000286102295,0.1062999963760376,0.03970000147819519,0.3531000018119812,0.14339999854564667,0.0024999999441206455,0.1995999962091446,0.3098999857902527,0.15629999339580536,0.00019999999494757503
AO090026000108-T,Cytoplasm,,0.5734999775886536,0.13729999959468842,0.08540000021457672,0.39089998602867126,0.1143999993801117,0.003599999938160181,0.16840000450611115,0.18940000236034393,0.1370999962091446,9.999999747378752e-05
AO090026000115-T,Cytoplasm,,0.6380000114440918,0.14480000734329224,0.02280000038444996,0.41350001096725464,0.14470000565052032,0.0017999999690800905,0.2085999995470047,0.21459999680519104,0.13930000364780426,9.999999747378752e-05
AO090026000119-T,Cytoplasm,,0.5817999839782715,0.13619999587535858,0.0430000014603138,0.4172999858856201,0.1378999948501587,0.002099999925121665,0.18050000071525574,0.20000000298023224,0.1469999998807907,9.999999747378752e-05
