Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
AO090026000603-T,Cytoplasm,,0.633899986743927,0.15330000221729279,0.01860000006854534,0.448199987411499,0.12700000405311584,0.0010999999940395355,0.15960000455379486,0.22179999947547913,0.12639999389648438,9.999999747378752e-05
AO090005001412-T,Cytoplasm,,0.6570000052452087,0.1242000013589859,0.0333000011742115,0.49570000171661377,0.20180000364780426,0.002099999925121665,0.14990000426769257,0.2540000081062317,0.11079999804496765,0.00019999999494757503
AO090001000495-T,Cytoplasm,,0.5741000175476074,0.18790000677108765,0.010300000198185444,0.3779999911785126,0.1339000016450882,0.0013000000035390258,0.1347000002861023,0.26460000872612,0.12610000371932983,0.0
AO090001000221-T,Cytoplasm,,0.607200026512146,0.1687999963760376,0.008999999612569809,0.4672999978065491,0.13950000703334808,0.00139999995008111,0.1445000022649765,0.3034000098705292,0.12530000507831573,9.999999747378752e-05
AO090206000047-T,Cytoplasm,,0.5983999967575073,0.12060000002384186,0.07209999859333038,0.4090999960899353,0.15289999544620514,0.009700000286102295,0.09700000286102295,0.23350000381469727,0.09179999679327011,0.00019999999494757503
AO090011000942-T,Cytoplasm,,0.6348999738693237,0.14380000531673431,0.023000000044703484,0.45590001344680786,0.13529999554157257,0.0020000000949949026,0.21739999949932098,0.2549999952316284,0.15360000729560852,9.999999747378752e-05
AO090012000997-T,Cytoplasm,,0.6272000074386597,0.11299999803304672,0.09570000320672989,0.40869998931884766,0.133200004696846,0.0044999998062849045,0.16099999845027924,0.13040000200271606,0.1340000033378601,0.0003000000142492354
AO090012000254-T,Cytoplasm,,0.6937999725341797,0.1145000010728836,0.03449999913573265,0.44670000672340393,0.1973000019788742,0.00419999985024333,0.16850000619888306,0.2689000070095062,0.19020000100135803,0.00019999999494757503
AO090026000267-T,Cytoplasm,,0.6026999950408936,0.10170000046491623,0.13300000131130219,0.4869999885559082,0.13519999384880066,0.0032999999821186066,0.11500000208616257,0.12070000171661377,0.09049999713897705,0.00019999999494757503
AO090701000182-T,Cytoplasm,,0.6761000156402588,0.1306000053882599,0.032499998807907104,0.5081999897956848,0.17980000376701355,0.0031999999191612005,0.1306000053882599,0.2094999998807907,0.15119999647140503,0.00019999999494757503
AO090009000707-T,Cytoplasm,,0.6571999788284302,0.15160000324249268,0.024800000712275505,0.4250999987125397,0.17229999601840973,0.002300000051036477,0.20479999482631683,0.23770000040531158,0.1647000014781952,0.00019999999494757503
AO090005000135-T,Cytoplasm,,0.6150000095367432,0.12729999423027039,0.020400000736117363,0.43860000371932983,0.11800000071525574,0.0017999999690800905,0.17980000376701355,0.27410000562667847,0.12559999525547028,9.999999747378752e-05
AO090010000417-T,Cytoplasm,,0.6208999752998352,0.12759999930858612,0.04100000113248825,0.38589999079704285,0.14229999482631683,0.0017999999690800905,0.19859999418258667,0.23430000245571136,0.16380000114440918,0.00019999999494757503
AO090003000015-T,Cytoplasm,,0.6789000034332275,0.14800000190734863,0.020099999383091927,0.4507000148296356,0.14480000734329224,0.002099999925121665,0.2110999971628189,0.2401999980211258,0.1662999987602234,9.999999747378752e-05
AO090005000428-T,Cytoplasm,,0.666700005531311,0.12780000269412994,0.04270000010728836,0.44440001249313354,0.14550000429153442,0.0020000000949949026,0.10899999737739563,0.22509999573230743,0.12849999964237213,0.00019999999494757503
AO090113000195-T,Cytoplasm,,0.6467999815940857,0.16329999268054962,0.016499999910593033,0.428600013256073,0.14110000431537628,0.00139999995008111,0.2126999944448471,0.2305999994277954,0.12250000238418579,9.999999747378752e-05
AO090103000283-T,Cytoplasm,,0.6449999809265137,0.15780000388622284,0.024900000542402267,0.4885999858379364,0.1436000019311905,0.0019000000320374966,0.21809999644756317,0.2433999925851822,0.13570000231266022,9.999999747378752e-05
