Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
AO090103000076-T,Cytoplasm,,0.5343999862670898,0.1333999931812286,0.0410999990999698,0.4778999984264374,0.0784000009298324,0.0054999999701976,0.0584000013768672,0.12950000166893,0.0804999992251396,0.0
AO090113000063-T,Cytoplasm,,0.6159999966621399,0.1611000001430511,0.0154999997466802,0.4833000004291534,0.1534000039100647,0.002199999988079,0.1518000066280365,0.2529999911785126,0.1389999985694885,9.999999747378752e-05
AO090701000295-T,Cytoplasm,,0.6200000047683716,0.1427000015974044,0.0392000004649162,0.401199996471405,0.1689999997615814,0.0027999999001622,0.1759999990463256,0.2680999934673309,0.1739999949932098,9.999999747378752e-05
AO090003000935-T,Cytoplasm,,0.5943999886512756,0.1230000033974647,0.0335999988019466,0.510699987411499,0.1039000004529953,0.0051000001840293,0.1307000070810318,0.2134000062942505,0.0956000015139579,9.999999747378752e-05
AO090020000710-T,Cytoplasm,,0.5982000231742859,0.1368999928236007,0.0252000000327825,0.4426999986171722,0.1339000016450882,0.002199999988079,0.1162000000476837,0.2021999955177307,0.1206000000238418,9.999999747378752e-05
AO090026000003-T,Cytoplasm,,0.6407999992370605,0.1541000008583068,0.0152000002562999,0.4343999922275543,0.1282999962568283,0.0015999999595806,0.155699998140335,0.259799987077713,0.134100005030632,9.999999747378752e-05
AO090003001507-T,Cytoplasm,,0.661300003528595,0.1303000003099441,0.0326999984681606,0.4323000013828277,0.1412000060081482,0.0032999999821186,0.1485999971628189,0.2696999907493591,0.1550000011920929,0.0001999999949475
AO090011000195-T,Cytoplasm,,0.6141999959945679,0.1031000018119812,0.0934000015258789,0.4005999863147735,0.1146000027656555,0.0032999999821186,0.1605000048875808,0.1600999981164932,0.1331000030040741,9.999999747378752e-05
AO090020000162-T,Cytoplasm,,0.6474000215530396,0.1546999961137771,0.0302000008523464,0.4061999917030334,0.1625999957323074,0.0024999999441206,0.1677999943494796,0.231900006532669,0.13230000436306,0.0001999999949475
AO090010000704-T,Cytoplasm,Nuclear localization signal,0.641700029373169,0.1280999928712844,0.1120000034570694,0.4208999872207641,0.1492000073194503,0.0024999999441206,0.1985000073909759,0.1293999999761581,0.2300000041723251,0.0003000000142492
