Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
AO090038000133-T-p1,Extracellular,Signal peptide,0.06520000100135803,0.05000000074505806,0.9366999864578247,0.03689999878406525,0.1347000002861023,0.004399999976158142,0.04500000178813934,0.03220000118017197,0.07400000095367432,0.004100000020116568
AO090038000158-T-p1,Mitochondrion,,0.24879999458789825,0.18410000205039978,0.15539999306201935,0.2980000078678131,0.4456999897956848,0.0015999999595806003,0.3255999982357025,0.16859999299049377,0.16380000114440918,0.008700000122189522
AO090038000175-T-p1,Extracellular,,0.18479999899864197,0.12680000066757202,0.8597000241279602,0.11540000140666962,0.435699999332428,0.06069999933242798,0.023499999195337296,0.06729999929666519,0.039900001138448715,0.024299999698996544
AO090038000191-T-p1,Cytoplasm|Mitochondrion,,0.5175999999046326,0.31869998574256897,0.44679999351501465,0.06379999965429306,0.6743999719619751,0.02250000089406967,0.030300000682473183,0.03480000048875809,0.07800000160932541,0.12630000710487366
AO090038000195-T-p1,Extracellular,,0.2732999920845032,0.3361000120639801,0.5702999830245972,0.06859999895095825,0.5167999863624573,0.008299999870359898,0.30809998512268066,0.15049999952316284,0.16660000383853912,0.0284000001847744
AO090038000201-T-p1,Extracellular,Signal peptide,0.13359999656677246,0.047200001776218414,0.807699978351593,0.07599999755620956,0.3677999973297119,0.0333000011742115,0.19130000472068787,0.14970000088214874,0.148499995470047,0.02800000086426735
AO090038000209-T-p1,Extracellular,Signal peptide,0.14090000092983246,0.0348999984562397,0.9473000168800354,0.09109999984502792,0.20469999313354492,0.009800000116229057,0.04729999974370003,0.05590000003576279,0.0608999989926815,0.008200000040233135
AO090038000212-T-p1,Extracellular,,0.23739999532699585,0.2231999933719635,0.5845000147819519,0.09059999883174896,0.49540001153945923,0.010599999688565731,0.1281999945640564,0.10779999941587448,0.12729999423027039,0.12849999964237213
AO090038000214-T-p1,Mitochondrion,,0.21369999647140503,0.26899999380111694,0.29260000586509705,0.15960000455379486,0.5307000279426575,0.05260000005364418,0.1915999948978424,0.10180000215768814,0.07240000367164612,0.12240000069141388
AO090038000215-T-p1,Extracellular,Signal peptide,0.08110000193119049,0.048500001430511475,0.9710000157356262,0.05530000105500221,0.19519999623298645,0.02250000089406967,0.024299999698996544,0.035599999129772186,0.04800000041723251,0.03449999913573265
AO090038000223-T-p1,Extracellular,Signal peptide,0.11479999870061874,0.04969999939203262,0.8695999979972839,0.0868000015616417,0.29670000076293945,0.05139999836683273,0.03849999979138374,0.10930000245571136,0.11729999631643295,0.007899999618530273
AO090038000228-T-p1,Extracellular,Signal peptide,0.274399995803833,0.10339999943971634,0.6923999786376953,0.05810000002384186,0.3021000027656555,0.018699999898672104,0.2061000019311905,0.14149999618530273,0.10840000212192535,0.07180000096559525
AO090038000229-T-p1,Extracellular,Signal peptide,0.16130000352859497,0.12639999389648438,0.8090000152587891,0.06530000269412994,0.3531000018119812,0.012400000356137753,0.0754999965429306,0.10859999805688858,0.07259999960660934,0.01269999984651804
AO090038000230-T-p1,Extracellular,,0.12620000541210175,0.20239999890327454,0.5709999799728394,0.11590000241994858,0.4300999939441681,0.08659999817609787,0.09629999846220016,0.06239999830722809,0.07900000363588333,0.03750000149011612
AO090038000231-T-p1,Extracellular,Signal peptide,0.08020000159740448,0.028999999165534973,0.9416999816894531,0.06880000233650208,0.27399998903274536,0.007400000002235174,0.05570000037550926,0.03799999877810478,0.08160000294446945,0.003599999938160181
AO090038000258-T-p1,Extracellular,Signal peptide,0.15710000693798065,0.051899999380111694,0.7477999925613403,0.06499999761581421,0.4546000063419342,0.04749999940395355,0.16279999911785126,0.12470000237226486,0.1395999938249588,0.01590000092983246
AO090038000273-T-p1,Peroxisome,,0.22269999980926514,0.24879999458789825,0.37290000915527344,0.09740000218153,0.4115999937057495,0.010099999606609344,0.1582999974489212,0.2354000061750412,0.10300000011920929,0.436599999666214
AO090038000274-T-p1,Cytoplasm,,0.45980000495910645,0.32679998874664307,0.45019999146461487,0.2215999960899353,0.4530999958515167,0.04899999871850014,0.3677000105381012,0.09120000153779984,0.07569999992847443,0.14910000562667847
AO090038000279-T-p1,Extracellular,Signal peptide,0.13339999318122864,0.0625,0.9096999764442444,0.1046999990940094,0.3801000118255615,0.024000000208616257,0.09220000356435776,0.10840000212192535,0.13379999995231628,0.0203000009059906
AO090038000286-T-p1,Extracellular,Signal peptide,0.11580000072717667,0.04360000044107437,0.8955000042915344,0.07999999821186066,0.17309999465942383,0.03319999948143959,0.04179999977350235,0.11330000311136246,0.10360000282526016,0.00279999990016222
AO090038000315-T-p1,Extracellular,Signal peptide,0.06520000100135803,0.02879999950528145,0.9577000141143799,0.15449999272823334,0.28040000796318054,0.03629999980330467,0.03400000184774399,0.05400000140070915,0.12439999729394913,0.014700000174343586
AO090038000337-T-p1,Extracellular,,0.3001999855041504,0.09950000047683716,0.4745999872684479,0.12839999794960022,0.31150001287460327,0.03240000084042549,0.15970000624656677,0.2207999974489212,0.17419999837875366,0.05689999833703041
AO090038000364-T-p1,Extracellular,Signal peptide,0.09109999984502792,0.034699998795986176,0.9351000189781189,0.11259999871253967,0.1931000053882599,0.03420000150799751,0.041200000792741776,0.12409999966621399,0.22130000591278076,0.008100000210106373
AO090038000415-T-p1,Extracellular,Signal peptide,0.25,0.14720000326633453,0.7785999774932861,0.065700002014637,0.3871000111103058,0.00860000029206276,0.07750000059604645,0.08789999783039093,0.10679999738931656,0.032600000500679016
AO090038000418-T-p1,Extracellular,Signal peptide,0.0828000009059906,0.04800000041723251,0.9757999777793884,0.049400001764297485,0.24320000410079956,0.006099999882280827,0.029899999499320984,0.04430000111460686,0.07800000160932541,0.01600000075995922
