Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
AO090005000029-T-p1,Extracellular,Signal peptide,0.11089999973773956,0.03849999979138374,0.9771999716758728,0.041200000792741776,0.08399999886751175,0.010499999858438969,0.06270000338554382,0.10559999942779541,0.04039999842643738,0.0019000000320374966
AO090005000042-T-p1,Extracellular,Signal peptide,0.10130000114440918,0.10760000348091125,0.9567000269889832,0.09870000183582306,0.1712000072002411,0.012600000016391277,0.22630000114440918,0.11680000275373459,0.15610000491142273,0.003000000026077032
AO090005000064-T-p1,Extracellular,Signal peptide,0.15780000388622284,0.07479999959468842,0.9635000228881836,0.06530000269412994,0.056299999356269836,0.007799999788403511,0.08860000222921371,0.16130000352859497,0.08259999752044678,0.002400000113993883
AO090005000108-T-p1,Endoplasmic reticulum,Signal peptide,0.1096000000834465,0.2312999963760376,0.2558000087738037,0.07680000364780426,0.12870000302791595,0.0421999990940094,0.738099992275238,0.30570000410079956,0.22699999809265137,0.0010999999940395355
AO090005000117-T-p1,Nucleus,Nuclear localization signal,0.47110000252723694,0.8194000124931335,0.00570000009611249,0.0406000018119812,0.0763000026345253,0.0003000000142492354,0.29829999804496765,0.18279999494552612,0.05469999834895134,0.003700000001117587
AO090005000135-T-p1,Cytoplasm,Nuclear export signal,0.6929000020027161,0.46790000796318054,0.14149999618530273,0.13169999420642853,0.28610000014305115,0.04820000007748604,0.1728000044822693,0.0982000008225441,0.11990000307559967,0.030799999833106995
AO090005000169-T-p1,Cytoplasm,Signal peptide,0.5038999915122986,0.22100000083446503,0.3086000084877014,0.23739999532699585,0.1339000016450882,0.018200000748038292,0.48910000920295715,0.18440000712871552,0.24770000576972961,0.17520000040531158
AO090005000189-T-p1,Extracellular,Signal peptide,0.179299995303154,0.06610000133514404,0.8507999777793884,0.12530000507831573,0.12359999865293503,0.019200000911951065,0.28459998965263367,0.20110000669956207,0.08860000222921371,0.002300000051036477
AO090005000217-T-p1,Extracellular,Signal peptide,0.210099995136261,0.07109999656677246,0.8860999941825867,0.14970000088214874,0.03440000116825104,0.01640000008046627,0.20679999887943268,0.2597000002861023,0.16529999673366547,0.010300000198185444
AO090005000231-T-p1,Extracellular,Signal peptide,0.11460000276565552,0.03629999980330467,0.9609000086784363,0.03709999844431877,0.12729999423027039,0.0015999999595806003,0.12160000205039978,0.1589999943971634,0.056699998676776886,0.0006000000284984708
AO090005000253-T-p1,Extracellular,Signal peptide,0.1671999990940094,0.12690000236034393,0.9218999743461609,0.02590000070631504,0.17309999465942383,0.012500000186264515,0.1906999945640564,0.2290000021457672,0.09210000187158585,0.0005000000237487257
AO090005000269-T-p1,Nucleus,Nuclear localization signal,0.3747999966144562,0.9207000136375427,0.1120000034570694,0.02979999966919422,0.05900000035762787,0.0017999999690800905,0.15399999916553497,0.031700000166893005,0.01679999940097332,0.00039999998989515007
AO090005000327-T-p1,Cytoplasm,Peroxisomal targeting signal,0.8391000032424927,0.5002999901771545,0.2842999994754791,0.07919999957084656,0.15000000596046448,0.006599999964237213,0.04560000076889992,0.21780000627040863,0.11749999970197678,0.3353999853134155
AO090005000331-T-p1,Nucleus,,0.32109999656677246,0.5597000122070312,0.49889999628067017,0.12929999828338623,0.42309999465942383,0.11969999969005585,0.13249999284744263,0.03610000014305115,0.09239999949932098,0.2387000024318695
AO090005000347-T-p1,Extracellular,Signal peptide,0.18170000612735748,0.06360000371932983,0.9121000170707703,0.07599999755620956,0.052299998700618744,0.010300000198185444,0.2393999993801117,0.2854999899864197,0.1282999962568283,0.007300000172108412
