Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
AO090012000034-T-p1,Cytoplasm,Peroxisomal targeting signal,0.7656999826431274,0.357699990272522,0.028300000354647636,0.12780000269412994,0.06440000236034393,0.01720000058412552,0.05700000002980232,0.12399999797344208,0.0471000000834465,0.5460000038146973
AO090012000110-T-p1,Extracellular,Signal peptide,0.14920000731945038,0.05660000070929527,0.9124000072479248,0.0478999987244606,0.04039999842643738,0.009600000455975533,0.22540000081062317,0.376800000667572,0.2556999921798706,0.003599999938160181
AO090012000119-T-p1,Cytoplasm,Peroxisomal targeting signal,0.7032999992370605,0.35499998927116394,0.01759999990463257,0.04089999943971634,0.27970001101493835,0.04439999908208847,0.10869999974966049,0.20919999480247498,0.2745000123977661,0.14470000565052032
AO090012000125-T-p1,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.7724999785423279,0.6477000117301941,0.5855000019073486,0.06859999895095825,0.40400001406669617,0.01759999990463257,0.04010000079870224,0.0966000035405159,0.12039999663829803,0.05339999869465828
AO090012000143-T-p1,Extracellular,Signal peptide,0.07479999959468842,0.06340000033378601,0.9656000137329102,0.04919999837875366,0.11169999837875366,0.00860000029206276,0.0640999972820282,0.06289999932050705,0.03269999846816063,0.00019999999494757503
AO090012000164-T-p1,Extracellular,Signal peptide,0.10620000213384628,0.05400000140070915,0.9592000246047974,0.07900000363588333,0.1639000028371811,0.010700000450015068,0.07509999722242355,0.10270000249147415,0.09369999915361404,0.00039999998989515007
AO090012000172-T-p1,Cytoplasm,,0.5769000053405762,0.2953000068664551,0.1867000013589859,0.1914999932050705,0.09430000185966492,0.021700000390410423,0.31130000948905945,0.2506999969482422,0.4399999976158142,0.08229999989271164
AO090012000188-T-p1,Nucleus,Nuclear localization signal,0.3425000011920929,0.7508999705314636,0.0272000003606081,0.04430000111460686,0.0658000037074089,0.0012000000569969416,0.050999999046325684,0.03139999881386757,0.056299999356269836,0.0026000000070780516
AO090012000189-T-p1,Cytoplasm|Nucleus,Nuclear localization signal,0.6104000210762024,0.7443000078201294,0.0340999998152256,0.14309999346733093,0.02800000086426735,0.010599999688565731,0.08940000087022781,0.1444000005722046,0.09910000115633011,0.02280000038444996
AO090012000210-T-p1,Cytoplasm,Nuclear localization signal,0.7348999977111816,0.3001999855041504,0.1289999932050705,0.06939999759197235,0.1565999984741211,0.010700000450015068,0.22990000247955322,0.0754999965429306,0.22699999809265137,0.004100000020116568
AO090012000245-T-p1,Mitochondrion,,0.06710000336170197,0.12890000641345978,0.14239999651908875,0.0917000025510788,0.9128000140190125,0.1678999960422516,0.15960000455379486,0.1599999964237213,0.13950000703334808,0.41130000352859497
AO090012000248-T-p1,Cytoplasm,Nuclear localization signal,0.7044000029563904,0.4921000003814697,0.05649999901652336,0.09369999915361404,0.24959999322891235,0.00279999990016222,0.18039999902248383,0.29789999127388,0.18860000371932983,0.003700000001117587
AO090012000254-T-p1,Lysosome/Vacuole|Golgi apparatus,Signal peptide|Transmembrane domain,0.14640000462532043,0.11339999735355377,0.23250000178813934,0.07259999960660934,0.06080000102519989,0.007000000216066837,0.5723999738693237,0.6330999732017517,0.861299991607666,0.011900000274181366
AO090012000261-T-p1,Nucleus,,0.4717999994754791,0.6840999722480774,0.09640000015497208,0.07689999788999557,0.125900000333786,0.0035000001080334187,0.07720000296831131,0.35409998893737793,0.13500000536441803,0.00279999990016222
AO090012000287-T-p1,Cytoplasm,,0.7541000247001648,0.2992999851703644,0.1745000034570694,0.1964000016450882,0.4343999922275543,0.03790000081062317,0.15379999577999115,0.2354000061750412,0.16349999606609344,0.15760000050067902
AO090012000363-T-p1,Lysosome/Vacuole,,0.21160000562667847,0.15960000455379486,0.05299999937415123,0.09319999814033508,0.1257999986410141,0.0032999999821186066,0.4830999970436096,0.8091999888420105,0.33320000767707825,0.23019999265670776
AO090012000372-T-p1,Extracellular,Signal peptide,0.2653999924659729,0.09650000184774399,0.8920000195503235,0.09769999980926514,0.09210000187158585,0.012199999764561653,0.17759999632835388,0.1996999979019165,0.08730000257492065,0.003000000026077032
AO090012000414-T-p1,Cytoplasm,Peroxisomal targeting signal,0.7350000143051147,0.23280000686645508,0.05130000039935112,0.15289999544620514,0.3792000114917755,0.011099999770522118,0.13660000264644623,0.07440000027418137,0.12890000641345978,0.19529999792575836
AO090012000427-T-p1,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.7063999772071838,0.7868000268936157,0.03449999913573265,0.05000000074505806,0.1386999934911728,0.002899999963119626,0.3788999915122986,0.13109999895095825,0.12359999865293503,0.010599999688565731
AO090012000436-T-p1,Mitochondrion,Mitochondrial transit peptide,0.12049999833106995,0.10509999841451645,0.0215000007301569,0.04309999942779541,0.9585000276565552,0.0052999998442828655,0.026799999177455902,0.04170000180602074,0.01860000006854534,0.013799999840557575
AO090012000482-T-p1,Extracellular,,0.1890999972820282,0.07989999651908875,0.868399977684021,0.2321999967098236,0.07240000367164612,0.009200000204145908,0.17839999496936798,0.13050000369548798,0.16850000619888306,0.003000000026077032
AO090012000486-T-p1,Nucleus,Nuclear localization signal,0.23929999768733978,0.8409000039100647,0.024800000712275505,0.05180000141263008,0.09290000051259995,0.003700000001117587,0.05660000070929527,0.02669999934732914,0.015699999406933784,0.0017000000225380063
AO090012000489-T-p1,Endoplasmic reticulum,Transmembrane domain,0.13169999420642853,0.1898999959230423,0.0754999965429306,0.17329999804496765,0.18150000274181366,0.009600000455975533,0.6782000064849854,0.20280000567436218,0.39469999074935913,0.005400000140070915
AO090012000502-T-p1,Cytoplasm,,0.7246999740600586,0.39250001311302185,0.07090000063180923,0.07490000128746033,0.1858000010251999,0.024900000542402267,0.19220000505447388,0.1492999941110611,0.13680000603199005,0.07410000264644623
AO090012000505-T-p1,Cytoplasm,,0.6588000059127808,0.2282000035047531,0.08429999649524689,0.20100000500679016,0.39750000834465027,0.010700000450015068,0.17229999601840973,0.1485999971628189,0.0949999988079071,0.1096000000834465
AO090012000526-T-p1,Cytoplasm,Peroxisomal targeting signal,0.711899995803833,0.32839998602867126,0.13269999623298645,0.09730000048875809,0.271699994802475,0.023900000378489494,0.39259999990463257,0.3262999951839447,0.2671999931335449,0.5813999772071838
AO090012000528-T-p1,Plastid,,0.2793999910354614,0.27070000767707825,0.031700000166893005,0.09529999643564224,0.3646000027656555,0.8309000134468079,0.14100000262260437,0.1216999962925911,0.07000000029802322,0.13369999825954437
AO090012000554-T-p1,Cytoplasm|Nucleus,Nuclear localization signal,0.6995999813079834,0.614300012588501,0.08789999783039093,0.20280000567436218,0.1754000037908554,0.0024999999441206455,0.0843999981880188,0.20810000598430634,0.10599999874830246,0.0017999999690800905
AO090012000556-T-p1,Cytoplasm|Nucleus,Nuclear localization signal,0.6403999924659729,0.5898000001907349,0.05570000037550926,0.04910000041127205,0.09220000356435776,0.005400000140070915,0.23510000109672546,0.1665000021457672,0.156700000166893,0.0020000000949949026
AO090012000590-T-p1,Extracellular,Signal peptide,0.15710000693798065,0.044599998742341995,0.9433000087738037,0.06939999759197235,0.05660000070929527,0.02070000022649765,0.2094999998807907,0.19300000369548798,0.1039000004529953,0.0026000000070780516
AO090012000592-T-p1,Cytoplasm,Nuclear localization signal,0.5622000098228455,0.49799999594688416,0.09000000357627869,0.2231999933719635,0.051899999380111694,0.0024999999441206455,0.19429999589920044,0.32670000195503235,0.313400000333786,0.021299999207258224
AO090012000613-T-p1,Cytoplasm,Nuclear localization signal,0.6304000020027161,0.3824999928474426,0.08129999786615372,0.04639999940991402,0.12489999830722809,0.024900000542402267,0.1534000039100647,0.08009999990463257,0.09640000015497208,0.00930000003427267
AO090012000629-T-p1,Mitochondrion,Mitochondrial transit peptide,0.16740000247955322,0.14740000665187836,0.031599998474121094,0.039000000804662704,0.9013000130653381,0.004800000227987766,0.014499999582767487,0.017799999564886093,0.017799999564886093,0.00800000037997961
